Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
942.8490@24.16,"3","72.92","99.72","0.00","58.92","2","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/21:0)","C60H108O6","Triacylglycerols","57:4","18:2/18:2/21:0","924.8146","0.6","[M+NH4]+"
841.7261@24.17,"3","78.06","99.75","99.07","62.61","7","TG(15:0/16:0/18:1(9Z))","C52H98O6","Triacylglycerols","49:1","15:0/16:0/18:1","818.7363","0.6","[M+Na]+"
,"3","77.60","96.46","99.83","59.21","4","TG(15:0/16:0/20:4(5Z,8Z,11Z,14Z))","C54H96O6","Triacylglycerols","51:4","15:0/16:0/20:4","840.7207","2.3","[M+H]+"
810.7549@24.21,"3","78.91","99.88","98.29","80.25","9","TG(15:0/16:0/16:0)","C50H96O6","Triacylglycerols","47:0","15:0/16:0/16:0","792.7207","0.4","[M+NH4]+"
815.7108@24.22,"3","77.76","99.16","99.06","57.81","4","TG(15:0/16:0/16:0)","C50H96O6","Triacylglycerols","47:0","15:0/16:0/16:0","792.7207","1.1","[M+Na]+"
,"3","77.65","97.78","99.99","57.55","2","TG(15:0/16:0/18:3(6Z,9Z,12Z))","C52H94O6","Triacylglycerols","49:3","15:0/16:0/18:3","814.7050","1.8","[M+H]+"
,"3","70.48","31.00","93.50","54.18","1","SM(d18:0/24:1(15Z))","C47H95N2O6P","Ceramide phosphocholines (sphingomyelins)","42:1","-","814.6928","13.2","[M+H]+"
952.8331@24.26,"4","98.86","99.91","91.92","85.40","10","TG(18:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C61H106O6","Triacylglycerols","58:6","18:0/18:1/22:5","934.7989","0.3","[M+NH4]+"
940.8333@24.27,"3","73.58","99.75","0.00","72.04","5","TG(18:1(9Z)/19:1(9Z)/20:3(8Z,11Z,14Z))","C60H106O6","Triacylglycerols","57:5","18:1/19:1/20:3","922.7989","0.6","[M+NH4]+"
855.7420@24.29,"3","78.03","99.44","97.87","63.89","7","TG(16:0/16:0/18:1(11E))","C53H100O6","Triacylglycerols","50:1","16:0/16:0/18:1","832.7520","0.9","[M+Na]+"
,"3","77.62","97.36","95.01","62.73","4","TG(16:0/18:1(9Z)/18:3(6Z,9Z,12Z))","C55H98O6","Triacylglycerols","52:4","16:0/18:1/18:3","854.7363","1.9","[M+H]+"
907.7712@24.32,"4","98.56","98.33","97.89","76.75","9","TG(18:1(6Z)/18:1(9Z)/18:1(6Z))","C57H104O6","Triacylglycerols","54:3","18:1/18:1/18:1","884.7833","1.5","[M+Na]+"
,"4","97.47","87.59","97.99","76.28","5","TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C59H102O6","Triacylglycerols","56:6","18:1/18:1/20:4","906.7676","4.1","[M+H]+"
926.8172@24.33,"4","99.13","100.00","95.50","87.19","12","TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C59H104O6","Triacylglycerols","56:5","18:0/18:1/20:4","908.7833","0.0","[M+NH4]+"
885.7894@24.34,"4","98.25","98.64","82.14","85.55","13","TG(18:1(6Z)/18:1(9Z)/18:1(6Z))","C57H104O6","Triacylglycerols","54:3","18:1/18:1/18:1","884.7833","1.3","[M+H]+"
902.8172@24.34,"3","79.35","100.00","98.96","88.09","14","TG(18:1(6Z)/18:1(9Z)/18:1(6Z))","C57H104O6","Triacylglycerols","54:3","18:1/18:1/18:1","884.7833","0.0","[M+NH4]+"
824.7706@24.36,"3","78.87","99.80","99.68","78.15","5","TG(15:0/16:0/17:0)","C51H98O6","Triacylglycerols","48:0","15:0/16:0/17:0","806.7363","0.5","[M+NH4]+"
850.7853@24.37,"3","79.11","99.68","98.88","83.92","12","TG(16:0/16:0/18:1(11E))","C53H100O6","Triacylglycerols","50:1","16:0/16:0/18:1","832.7520","0.7","[M+NH4]+"
928.8329@24.37,"3","79.06","99.98","99.37","81.95","12","TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))","C59H106O6","Triacylglycerols","56:4","18:1/18:2/20:1","910.7989","0.2","[M+NH4]+"
876.8019@24.39,"3","79.21","99.84","96.90","87.61","13","TG(16:0/18:1(9Z)/18:1(9Z))","C55H102O6","Triacylglycerols","52:2","16:0/18:1/18:1","858.7676","0.5","[M+NH4]+"
859.7748@24.40,"4","99.17","99.97","95.30","88.09","13","TG(16:0/18:1(9Z)/18:1(9Z))","C55H102O6","Triacylglycerols","52:2","16:0/18:1/18:1","858.7676","0.2","[M+H]+"
881.7570@24.40,"3","78.17","99.99","99.76","63.58","7","TG(16:0/18:1(9Z)/18:1(9Z))","C55H102O6","Triacylglycerols","52:2","16:0/18:1/18:1","858.7676","0.1","[M+Na]+"
,"3","77.58","95.00","99.42","62.15","4","TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C57H100O6","Triacylglycerols","54:5","16:0/18:1/20:4","880.7520","2.6","[M+H]+"
885.7945@24.43,"4","92.62","86.46","0.00","79.56","5","TG(18:0/18:1(9Z)/18:2(9Z,12Z))","C57H104O6","Triacylglycerols","54:3","18:0/18:1/18:2","884.7833","4.4","[M+H]+"
928.8329@24.45,"3","74.00","99.99","0.00","80.09","12","TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))","C59H106O6","Triacylglycerols","56:4","18:1/18:2/20:1","910.7989","0.1","[M+NH4]+"
833.7683@24.45,"3","68.54","44.62","0.00","81.55","11","TG(16:0/16:0/18:1(11E))","C53H100O6","Triacylglycerols","50:1","16:0/16:0/18:1","832.7520","10.8","[M+H]+"
850.7863@24.45,"3","78.96","99.82","96.68","82.91","10","TG(16:0/16:0/18:1(11E))","C53H100O6","Triacylglycerols","50:1","16:0/16:0/18:1","832.7520","0.5","[M+NH4]+"
833.7582@24.46,"3","78.71","98.97","94.74","81.59","11","TG(16:0/16:0/18:1(11E))","C53H100O6","Triacylglycerols","50:1","16:0/16:0/18:1","832.7520","1.2","[M+H]+"
855.7419@24.47,"3","78.07","99.59","96.60","65.56","9","TG(16:0/16:0/18:1(11E))","C53H100O6","Triacylglycerols","50:1","16:0/16:0/18:1","832.7520","0.8","[M+Na]+"
,"3","77.70","97.01","96.35","63.72","5","TG(16:0/18:1(9Z)/18:3(6Z,9Z,12Z))","C55H98O6","Triacylglycerols","52:4","16:0/18:1/18:3","854.7363","2.1","[M+H]+"
902.8176@24.48,"3","79.03","99.83","94.91","85.97","13","TG(18:0/18:1(9Z)/18:2(9Z,12Z))","C57H104O6","Triacylglycerols","54:3","18:0/18:1/18:2","884.7833","0.5","[M+NH4]+"
885.7898@24.48,"4","97.85","99.48","76.53","81.60","9","TG(18:0/18:1(9Z)/18:2(9Z,12Z))","C57H104O6","Triacylglycerols","54:3","18:0/18:1/18:2","884.7833","0.8","[M+H]+"
954.8490@24.49,"3","76.66","99.68","58.16","75.74","6","TG(18:1(9Z)/20:1(11Z)/20:3(8Z,11Z,14Z))","C61H108O6","Triacylglycerols","58:5","18:1/20:1/20:3","936.8146","0.6","[M+NH4]+"
954.8493@24.49,"3","78.10","99.34","87.79","75.58","9","TG(18:1(9Z)/20:1(11Z)/20:3(8Z,11Z,14Z))","C61H108O6","Triacylglycerols","58:5","18:1/20:1/20:3","936.8146","0.9","[M+NH4]+"
907.7731@24.50,"3","77.85","99.68","94.40","63.26","7","TG(18:0/18:1(9Z)/18:2(9Z,12Z))","C57H104O6","Triacylglycerols","54:3","18:0/18:1/18:2","884.7833","0.6","[M+Na]+"
,"3","77.38","96.90","94.01","59.85","4","TG(18:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C59H102O6","Triacylglycerols","56:6","18:0/18:1/20:5","906.7676","2.0","[M+H]+"
881.7576@24.50,"3","77.89","99.45","97.05","61.94","7","TG(16:0/18:1(9Z)/18:1(9Z))","C55H102O6","Triacylglycerols","52:2","16:0/18:1/18:1","858.7676","0.9","[M+Na]+"
,"3","77.58","97.41","96.32","60.43","4","TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C57H100O6","Triacylglycerols","54:5","16:0/18:1/20:4","880.7520","1.9","[M+H]+"
930.8470@24.51,"3","77.75","98.15","94.70","64.06","5","TG(18:0/18:1(9Z)/20:2(11Z,14Z))","C59H108O6","Triacylglycerols","56:3","18:0/18:1/20:2","912.8146","1.5","[M+NH4]+"
928.8335@24.51,"3","78.62","99.48","95.34","78.12","12","TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C59H106O6","Triacylglycerols","56:4","18:0/18:1/20:3","910.7989","0.8","[M+NH4]+"
824.7708@24.51,"3","79.11","99.69","99.96","82.85","7","TG(14:0/16:0/18:0)","C51H98O6","Triacylglycerols","48:0","14:0/16:0/18:0","806.7363","0.7","[M+NH4]+"
829.7261@24.53,"4","98.70","99.66","97.06","77.66","10","TG(16:0/16:0/16:0)","C51H98O6","Triacylglycerols","48:0","16:0/16:0/16:0","806.7363","0.7","[M+Na]+"
,"4","98.50","96.73","99.46","77.17","6","TG(16:0/16:0/18:3(6Z,9Z,12Z))","C53H96O6","Triacylglycerols","50:3","16:0/16:0/18:3","828.7207","2.2","[M+H]+"
890.8172@24.53,"3","79.27","100.00","98.19","87.18","12","TG(17:0/18:1(9Z)/18:1(9Z))","C56H104O6","Triacylglycerols","53:2","17:0/18:1/18:1","872.7833","0.0","[M+NH4]+"
864.8020@24.59,"3","79.27","99.72","99.40","86.59","12","TG(16:0/17:0/18:1(9Z))","C54H102O6","Triacylglycerols","51:1","16:0/17:0/18:1","846.7676","0.6","[M+NH4]+"
869.7578@24.60,"3","78.08","99.10","99.37","63.94","7","TG(16:0/17:0/18:1(9Z))","C54H102O6","Triacylglycerols","51:1","16:0/17:0/18:1","846.7676","1.1","[M+Na]+"
,"3","77.68","98.00","97.44","60.17","4","TG(16:0/17:0/20:4(5Z,8Z,11Z,14Z))","C56H100O6","Triacylglycerols","53:4","16:0/17:0/20:4","868.7520","1.7","[M+H]+"
933.7891@24.60,"3","77.69","99.17","98.55","56.99","5","TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C59H106O6","Triacylglycerols","56:4","18:0/18:1/20:3","910.7989","1.0","[M+Na]+"
,"3","77.64","98.04","99.62","57.08","3","TG(18:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C61H104O6","Triacylglycerols","58:7","18:0/20:3/20:4","932.7833","1.6","[M+H]+"
980.8657@24.61,"4","98.71","97.60","94.75","84.31","6","TG(18:1(9Z)/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))","C63H110O6","Triacylglycerols","60:6","18:1/20:1/22:4","962.8302","1.7","[M+NH4]+"
916.8337@24.62,"3","79.04","99.17","99.12","83.34","14","TG(18:1(9Z)/18:1(9Z)/19:1(9Z))","C58H106O6","Triacylglycerols","55:3","18:1/18:1/19:1","898.7989","1.0","[M+NH4]+"
921.7892@24.63,"3","77.84","98.35","99.79","60.39","3","TG(18:1(9Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C60H104O6","Triacylglycerols","57:6","18:1/19:1/20:4","920.7833","1.4","[M+H]+"
,"3","77.83","98.92","97.66","61.15","6","TG(18:1(9Z)/18:1(9Z)/19:1(9Z))","C58H106O6","Triacylglycerols","55:3","18:1/18:1/19:1","898.7989","1.2","[M+Na]+"
944.8654@24.65,"3","77.38","98.35","93.44","57.48","1","TG(17:0/18:1(9Z)/22:2(13Z,16Z))","C60H110O6","Triacylglycerols","57:3","17:0/18:1/22:2","926.8302","1.4","[M+NH4]+"
838.7867@24.65,"3","78.66","99.26","96.92","77.77","6","TG(16:0/16:0/17:0)","C52H100O6","Triacylglycerols","49:0","16:0/16:0/17:0","820.7520","1.0","[M+NH4]+"
843.7424@24.66,"3","77.83","98.64","96.75","62.57","4","TG(16:0/17:0/18:3(6Z,9Z,12Z))","C54H98O6","Triacylglycerols","51:3","16:0/17:0/18:3","842.7363","1.4","[M+H]+"
,"3","77.70","98.51","93.46","63.49","7","TG(16:0/16:0/17:0)","C52H100O6","Triacylglycerols","49:0","16:0/16:0/17:0","820.7520","1.5","[M+Na]+"
862.7873@24.67,"3","78.84","97.97","99.75","81.04","7","TG(16:0/17:1(9Z)/18:1(9Z))","C54H100O6","Triacylglycerols","51:2","16:0/17:1/18:1","844.7520","1.7","[M+NH4]+"
942.8502@24.67,"3","77.63","97.34","86.83","71.05","5","TG(18:1(9Z)/19:1(9Z)/20:2(11Z,14Z))","C60H108O6","Triacylglycerols","57:4","18:1/19:1/20:2","924.8146","1.8","[M+NH4]+"
867.7424@24.67,"3","77.51","98.68","98.64","54.22","1","TG(15:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))","C56H98O6","Triacylglycerols","53:5","15:0/16:0/22:5","866.7363","1.3","[M+H]+"
794.7234@24.69,"3","72.93","99.98","0.00","58.70","2","TG(15:0/15:1(9Z)/16:0)","C49H92O6","Triacylglycerols","46:1","15:0/15:1/16:0","776.6894","0.2","[M+NH4]+"
890.8184@24.70,"3","78.60","98.44","94.72","80.38","13","TG(17:0/18:1(9Z)/18:1(9Z))","C56H104O6","Triacylglycerols","53:2","17:0/18:1/18:1","872.7833","1.4","[M+NH4]+"
895.7736@24.70,"3","77.77","98.97","97.08","60.41","7","TG(17:0/18:1(9Z)/18:1(9Z))","C56H104O6","Triacylglycerols","53:2","17:0/18:1/18:1","872.7833","1.2","[M+Na]+"
,"3","77.69","98.23","97.63","59.79","4","TG(17:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C58H102O6","Triacylglycerols","55:5","17:0/18:1/20:4","894.7676","1.5","[M+H]+"
954.8499@24.72,"4","99.01","98.16","97.17","86.67","11","TG(18:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C61H108O6","Triacylglycerols","58:5","18:0/18:1/22:4","936.8146","1.5","[M+NH4]+"
959.8051@24.73,"3","77.40","98.82","95.58","54.76","2","TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C63H106O6","Triacylglycerols","60:8","18:0/20:4/22:4","958.7989","1.2","[M+H]+"
,"3","77.27","98.55","94.91","53.48","2","TG(18:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C61H108O6","Triacylglycerols","58:5","18:0/20:1/20:4","936.8146","1.3","[M+Na]+"
836.7716@24.73,"3","78.77","97.98","99.55","79.88","6","TG(16:0/16:0/17:1(9Z))","C52H98O6","Triacylglycerols","49:1","16:0/16:0/17:1","818.7363","1.7","[M+NH4]+"
841.7271@24.73,"3","77.68","99.26","98.25","56.89","2","TG(16:0/17:1(9Z)/18:3(6Z,9Z,12Z))","C54H96O6","Triacylglycerols","51:4","16:0/17:1/18:3","840.7207","1.0","[M+H]+"
,"3","77.54","97.67","95.00","60.53","5","TG(16:0/16:0/17:1(9Z))","C52H98O6","Triacylglycerols","49:1","16:0/16:0/17:1","818.7363","1.8","[M+Na]+"
864.8028@24.76,"3","78.75","98.37","99.23","78.96","9","TG(16:0/17:0/18:1(9Z))","C54H102O6","Triacylglycerols","51:1","16:0/17:0/18:1","846.7676","1.5","[M+NH4]+"
869.7583@24.77,"3","77.89","97.89","98.88","63.11","7","TG(16:0/17:0/18:1(9Z))","C54H102O6","Triacylglycerols","51:1","16:0/17:0/18:1","846.7676","1.7","[M+Na]+"
,"3","77.89","99.17","99.83","59.57","4","TG(16:0/17:0/20:4(5Z,8Z,11Z,14Z))","C56H100O6","Triacylglycerols","53:4","16:0/17:0/20:4","868.7520","1.1","[M+H]+"
843.7427@24.84,"3","77.91","99.24","99.44","60.36","4","TG(16:0/17:0/18:3(6Z,9Z,12Z))","C54H98O6","Triacylglycerols","51:3","16:0/17:0/18:3","842.7363","1.0","[M+H]+"
,"3","77.80","97.70","99.35","61.25","7","TG(16:0/16:0/17:0)","C52H100O6","Triacylglycerols","49:0","16:0/16:0/17:0","820.7520","1.8","[M+Na]+"
838.7871@24.84,"3","78.47","98.48","96.50","76.00","5","TG(15:0/16:0/18:0)","C52H100O6","Triacylglycerols","49:0","15:0/16:0/18:0","820.7520","1.5","[M+NH4]+"
942.8492@24.87,"3","72.62","99.53","0.00","53.39","1","TG(17:0/18:0/22:4(7Z,10Z,13Z,16Z))","C60H108O6","Triacylglycerols","57:4","17:0/18:0/22:4","924.8146","0.8","[M+NH4]+"
935.8041@24.91,"3","77.97","99.93","97.08","62.50","6","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))","C59H108O6","Triacylglycerols","56:3","18:1/18:1/20:1","912.8146","0.3","[M+Na]+"
,"3","77.61","95.86","99.35","61.06","3","TG(18:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C61H106O6","Triacylglycerols","58:6","18:1/20:1/20:4","934.7989","2.3","[M+H]+"
958.8802@24.92,"3","77.76","99.82","96.51","59.10","4","TG(18:1(9Z)/20:1(11Z)/20:1(11Z))","C61H112O6","Triacylglycerols","58:3","18:1/20:1/20:1","940.8459","0.5","[M+NH4]+"
930.8490@24.92,"3","79.12","99.68","97.18","85.90","14","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))","C59H108O6","Triacylglycerols","56:3","18:1/18:1/20:1","912.8146","0.6","[M+NH4]+"
913.8317@24.93,"3","67.48","40.09","0.00","69.39","6","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))","C59H108O6","Triacylglycerols","56:3","18:1/18:1/20:1","912.8146","10.8","[M+H]+"
956.8654@24.97,"3","78.46","98.35","92.52","79.99","12","TG(18:1(9Z)/18:2(9Z,12Z)/22:1(11Z))","C61H110O6","Triacylglycerols","58:4","18:1/18:2/22:1","938.8302","1.4","[M+NH4]+"
982.8779@25.01,"3","72.72","97.08","0.00","60.21","2","TG(18:1(9Z)/20:0/22:4(7Z,10Z,13Z,16Z))","C63H112O6","Triacylglycerols","60:5","18:1/20:0/22:4","964.8459","1.8","[M+NH4]+"
852.8027@25.01,"3","78.47","98.63","95.89","76.25","4","TG(16:0/16:0/18:0)","C53H102O6","Triacylglycerols","50:0","16:0/16:0/18:0","834.7676","1.4","[M+NH4]+"
909.7890@25.02,"3","77.97","99.29","99.55","61.29","6","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","1.0","[M+Na]+"
,"3","77.79","97.78","99.81","60.40","3","TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C59H104O6","Triacylglycerols","56:5","18:0/18:1/20:4","908.7833","1.7","[M+H]+"
932.8629@25.02,"3","78.00","98.61","97.23","65.63","5","TG(18:0/18:1(9Z)/20:1(11Z))","C59H110O6","Triacylglycerols","56:2","18:0/18:1/20:1","914.8302","1.3","[M+NH4]+"
904.8336@25.03,"3","78.69","99.30","92.50","82.76","13","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","0.9","[M+NH4]+"
887.8080@25.03,"3","77.91","96.83","92.58","72.01","5","TG(16:0/18:1(9Z)/20:1(11Z))","C57H106O6","Triacylglycerols","54:2","16:0/18:1/20:1","886.7989","2.1","[M+H]+"
935.8048@25.04,"3","77.33","98.13","94.44","55.87","3","TG(18:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C61H106O6","Triacylglycerols","58:6","18:1/20:1/20:4","934.7989","1.5","[M+H]+"
918.8492@25.07,"3","78.49","99.45","96.91","73.94","4","TG(17:0/18:1(9Z)/20:1(11Z))","C58H108O6","Triacylglycerols","55:2","17:0/18:1/20:1","900.8146","0.8","[M+NH4]+"
883.7729@25.09,"3","78.13","99.83","98.60","64.32","7","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","0.5","[M+Na]+"
,"3","77.48","96.29","96.54","60.45","4","TG(16:0/18:0/20:4(5Z,8Z,11Z,14Z))","C57H102O6","Triacylglycerols","54:4","16:0/18:0/20:4","882.7676","2.2","[M+H]+"
909.7884@25.09,"3","77.81","99.96","93.59","62.74","6","TG(18:0/18:1(9Z)/18:1(9Z))","C57H106O6","Triacylglycerols","54:2","18:0/18:1/18:1","886.7989","0.2","[M+Na]+"
,"3","77.46","95.56","96.84","61.25","3","TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C59H104O6","Triacylglycerols","56:5","18:0/18:1/20:4","908.7833","2.4","[M+H]+"
861.7897@25.09,"3","77.35","99.25","77.44","71.15","7","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","1.0","[M+H]+"
878.8181@25.10,"3","79.10","99.19","95.11","88.49","12","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","1.0","[M+NH4]+"
883.7734@25.11,"3","78.10","99.20","99.86","63.80","6","TG(16:0/18:0/18:1(9Z))","C55H104O6","Triacylglycerols","52:1","16:0/18:0/18:1","860.7833","1.0","[M+Na]+"
,"3","77.76","97.88","99.50","60.02","3","TG(16:0/18:0/20:4(5Z,8Z,11Z,14Z))","C57H102O6","Triacylglycerols","54:4","16:0/18:0/20:4","882.7676","1.7","[M+H]+"
918.8493@25.14,"3","78.54","99.28","94.18","77.99","7","TG(17:0/18:1(9Z)/20:1(11Z))","C58H108O6","Triacylglycerols","55:2","17:0/18:1/20:1","900.8146","1.0","[M+NH4]+"
852.8027@25.18,"3","78.96","98.46","98.84","83.51","9","TG(16:0/16:0/18:0)","C53H102O6","Triacylglycerols","50:0","16:0/16:0/18:0","834.7676","1.5","[M+NH4]+"
857.7583@25.19,"3","78.03","99.07","99.39","63.12","4","TG(16:0/18:0/18:3(6Z,9Z,12Z))","C55H100O6","Triacylglycerols","52:3","16:0/18:0/18:3","856.7520","1.1","[M+H]+"
,"3","78.03","98.01","99.73","64.86","7","TG(16:0/16:0/18:0)","C53H102O6","Triacylglycerols","50:0","16:0/16:0/18:0","834.7676","1.7","[M+Na]+"
944.8663@25.23,"3","78.16","95.63","97.61","74.38","4","TG(18:1(9Z)/19:1(9Z)/20:1(11Z))","C60H110O6","Triacylglycerols","57:3","18:1/19:1/20:1","926.8302","2.3","[M+NH4]+"
892.8339@25.25,"3","78.51","98.83","96.16","76.36","5","TG(17:0/18:0/18:1(9Z))","C56H106O6","Triacylglycerols","53:1","17:0/18:0/18:1","874.7989","1.2","[M+NH4]+"
897.7898@25.26,"3","77.87","97.49","99.95","62.46","7","TG(17:0/18:0/18:1(9Z))","C56H106O6","Triacylglycerols","53:1","17:0/18:0/18:1","874.7989","1.8","[M+Na]+"
,"3","77.82","99.43","98.55","59.05","4","TG(17:0/18:1(9Z)/20:3(8Z,11Z,14Z))","C58H104O6","Triacylglycerols","55:4","17:0/18:1/20:3","896.7833","0.9","[M+H]+"
866.8191@25.33,"3","78.50","96.21","98.03","79.51","6","TG(16:0/17:0/18:0)","C54H104O6","Triacylglycerols","51:0","16:0/17:0/18:0","848.7833","2.3","[M+NH4]+"
871.7749@25.33,"3","77.93","100.00","99.28","59.31","3","TG(17:0/18:0/18:3(6Z,9Z,12Z))","C56H102O6","Triacylglycerols","53:3","17:0/18:0/18:3","870.7676","0.1","[M+H]+"
,"3","77.46","94.79","96.63","63.08","6","TG(16:0/17:0/18:0)","C54H104O6","Triacylglycerols","51:0","16:0/17:0/18:0","848.7833","2.7","[M+Na]+"
890.8198@25.36,"3","78.12","93.46","98.81","76.65","6","TG(17:1(9Z)/18:0/18:1(9Z))","C56H104O6","Triacylglycerols","53:2","17:1/18:0/18:1","872.7833","3.0","[M+NH4]+"
918.8509@25.36,"3","78.15","94.56","95.23","78.73","9","TG(18:0/18:1(9Z)/19:1(9Z))","C58H108O6","Triacylglycerols","55:2","18:0/18:1/19:1","900.8146","2.7","[M+NH4]+"
923.8057@25.36,"3","77.65","99.79","98.29","55.16","2","TG(18:1(9Z)/19:0/20:4(5Z,8Z,11Z,14Z))","C60H106O6","Triacylglycerols","57:5","18:1/19:0/20:4","922.7989","0.5","[M+H]+"
,"3","77.20","96.56","95.63","55.33","4","TG(18:1(9Z)/18:1(9Z)/19:0)","C58H108O6","Triacylglycerols","55:2","18:1/18:1/19:0","900.8146","2.1","[M+Na]+"
930.8509@25.37,"3","77.40","94.64","97.13","61.55","2","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))","C59H108O6","Triacylglycerols","56:3","18:1/18:1/20:1","912.8146","2.6","[M+NH4]+"
848.7728@25.38,"3","78.29","93.75","97.59","80.67","4","TG(16:0/16:1(9Z)/18:1(9Z))","C53H98O6","Triacylglycerols","50:2","16:0/16:1/18:1","830.7363","3.0","[M+NH4]+"
876.8045@25.40,"3","78.02","91.80","94.59","82.16","6","TG(16:0/18:1(9Z)/18:1(9Z))","C55H102O6","Triacylglycerols","52:2","16:0/18:1/18:1","858.7676","3.4","[M+NH4]+"
902.8202@25.40,"3","77.58","91.64","95.63","72.73","3","TG(18:1(6Z)/18:1(9Z)/18:1(6Z))","C57H104O6","Triacylglycerols","54:3","18:1/18:1/18:1","884.7833","3.4","[M+NH4]+"
822.7573@25.43,"3","77.28","92.86","94.22","65.71","3","TG(14:0/16:0/18:1(9Z))","C51H96O6","Triacylglycerols","48:1","14:0/16:0/18:1","804.7207","3.3","[M+NH4]+"
864.8047@25.45,"3","77.82","90.69","96.38","78.63","4","TG(16:0/17:1(9Z)/18:0)","C54H102O6","Triacylglycerols","51:1","16:0/17:1/18:0","846.7676","3.7","[M+NH4]+"
869.7600@25.45,"3","74.49","99.42","37.06","53.85","1","TG(13:0/18:0/22:4(7Z,10Z,13Z,16Z))","C56H100O6","Triacylglycerols","53:4","13:0/18:0/22:4","868.7520","0.9","[M+H]+"
897.7907@25.46,"3","77.83","99.97","97.82","58.80","3","TG(17:0/18:0/20:4(5Z,8Z,11Z,14Z))","C58H104O6","Triacylglycerols","55:4","17:0/18:0/20:4","896.7833","0.2","[M+H]+"
,"3","77.39","93.88","98.18","61.76","6","TG(17:0/18:0/18:1(9Z))","C56H106O6","Triacylglycerols","53:1","17:0/18:0/18:1","874.7989","2.9","[M+Na]+"
892.8354@25.46,"3","78.01","93.59","98.61","74.46","5","TG(17:0/18:0/18:1(9Z))","C56H106O6","Triacylglycerols","53:1","17:0/18:0/18:1","874.7989","2.9","[M+NH4]+"
866.8196@25.55,"3","78.18","94.48","96.51","78.22","4","TG(16:0/17:0/18:0)","C54H104O6","Triacylglycerols","51:0","16:0/17:0/18:0","848.7833","2.8","[M+NH4]+"
958.8821@25.58,"3","78.51","95.15","97.60","82.32","13","TG(18:1(9Z)/18:1(9Z)/22:1(11Z))","C61H112O6","Triacylglycerols","58:3","18:1/18:1/22:1","940.8459","2.4","[M+NH4]+"
963.8375@25.58,"3","77.85","100.00","99.48","57.46","3","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))","C63H110O6","Triacylglycerols","60:6","18:1/20:4/22:1","962.8302","0.0","[M+H]+"
,"3","77.27","94.79","99.37","56.55","5","TG(18:1(9Z)/18:1(9Z)/22:1(11Z))","C61H112O6","Triacylglycerols","58:3","18:1/18:1/22:1","940.8459","2.5","[M+Na]+"
984.8979@25.64,"3","77.28","94.51","97.14","59.34","2","TG(18:1(9Z)/20:0/22:3(10Z,13Z,16Z))","C63H114O6","Triacylglycerols","60:4","18:1/20:0/22:3","966.8615","2.5","[M+NH4]+"
937.8216@25.72,"3","77.75","99.95","96.48","58.64","3","TG(18:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))","C61H108O6","Triacylglycerols","58:5","18:1/20:0/20:4","936.8146","0.2","[M+H]+"
